strut_id,junction0,junction1,unit_cell_edge_idx,unit_cell_ids,design_thickness,start_x,start_y,start_z,end_x,end_y,end_z,shaft_sample_count,mask_occupancy,centerline_coverage,raw_ct_score,equivalent_thickness_um,thickness_score,longest_internal_gap_voxels,continuity_score,density_score,otsu_threshold,density_threshold,classification
140,82,81,6,5,0.1,493.67858,50.083552,66.310322,533.36775,89.370903,66.2338,43,0.19791172,1,0.17756249,122.47449,0.34992711,0,1,0.35012404,0.40911171,0.35911171,low_density
141,82,78,25,5,0.1,493.67858,50.083552,66.310322,493.8473,89.681109,105.68972,40,0.37346939,1,0.3532683,180.27756,0.51507875,0,1,0.496791,0.40911171,0.35911171,present
142,83,78,27,5,0.1,494.08035,129.05985,66.091833,493.8473,89.681109,105.68972,47,0.26139818,1,0.26055771,132.28757,0.37796447,0,1,0.40107788,0.40911171,0.35911171,uncertain
143,83,79,23,5,0.1,494.08035,129.05985,66.091833,493.91163,89.46229,26.712433,40,0.22397959,1,0.39567828,158.11388,0.45175395,0,1,0.44883585,0.40911171,0.35911171,uncertain
144,84,93,1,6,0.1,533.19903,49.773347,26.8544,572.8882,89.060698,26.777878,48,0.028061224,1,0.72154623,70.710678,0.20203051,0,1,0.42538986,0.40911171,0.35911171,uncertain
145,85,93,2,6,0.1,612.1756,49.371755,26.919845,572.8882,89.060698,26.777878,43,0.033222591,1,0.67174868,111.8034,0.31943828,0,1,0.44135095,0.40911171,0.35911171,uncertain
146,86,93,3,6,0.1,612.57737,128.34805,26.701356,572.8882,89.060698,26.777878,36,0.0068027211,1,0.60038308,50,0.14285714,0,1,0.36787003,0.40911171,0.35911171,uncertain
147,87,93,0,6,0.1,533.6008,128.74964,26.635911,572.8882,89.060698,26.777878,42,0.0077745384,0.35714286,0.50122455,132.28757,0.37796447,19,0.19557823,0.27652758,0.40911171,0.35911171,broken
148,84,94,13,6,0.1,533.19903,49.773347,26.8544,533.36775,89.370903,66.2338,36,0.2244898,0.94444444,0.37976262,161.97256,0.46277875,2,0.89197531,0.43076671,0.40911171,0.35911171,uncertain
149,87,94,12,6,0.1,533.6008,128.74964,26.635911,533.36775,89.370903,66.2338,49,0.18700541,0.89795918,0.32620226,154.05694,0.44016269,4,0.82465639,0.38770143,0.40911171,0.35911171,uncertain
150,88,94,28,6,0.1,533.53647,128.96846,105.6132,533.36775,89.370903,66.2338,46,0.29503106,1,0.30889014,165.83124,0.47380354,0,1,0.44962724,0.40911171,0.35911171,uncertain
151,89,94,29,6,0.1,533.1347,49.992166,105.83169,533.36775,89.370903,66.2338,47,0.28484585,1,0.27277937,158.11388,0.45175395,0,1,0.43022606,0.40911171,0.35911171,uncertain
152,84,96,14,6,0.1,533.19903,49.773347,26.8544,572.65515,49.68196,66.375767,49,0.071636818,0.7755102,0.18987863,105.9017,0.30257628,1,0.75968347,0.26805122,0.40911171,0.35911171,low_density
153,85,96,15,6,0.1,612.1756,49.371755,26.919845,572.65515,49.68196,66.375767,35,0.53644315,1,0.57172152,254.95098,0.72843136,0,1,0.66455724,0.40911171,0.35911171,present
154,89,96,30,6,0.1,533.1347,49.992166,105.83169,572.65515,49.68196,66.375767,34,0.58463385,1,0.55137144,264.57513,0.75592895,0,1,0.67978383,0.40911171,0.35911171,present
155,90,96,31,6,0.1,612.11127,49.590574,105.89713,572.65515,49.68196,66.375767,47,0.075119409,1,0.10783832,86.60254,0.24743583,0,1,0.26674628,0.40911171,0.35911171,low_density
156,94,92,24,6,0.1,533.36775,89.370903,66.2338,572.82387,89.279517,105.75517,38,0.15574651,1,0.17451285,122.47449,0.34992711,0,1,0.33655958,0.40911171,0.35911171,low_density
157,94,93,20,6,0.1,533.36775,89.370903,66.2338,572.8882,89.060698,26.777878,49,0.67388588,1,0.6718173,287.22813,0.82065181,0,1,0.7588739,0.40911171,0.35911171,present
158,94,97,4,6,0.1,533.36775,89.370903,66.2338,573.05692,128.65826,66.157278,43,0.19269103,1,0.17416945,100,0.28571429,0,1,0.33148672,0.40911171,0.35911171,low_density
159,94,96,5,6,0.1,533.36775,89.370903,66.2338,572.65515,49.68196,66.375767,49,0.29154519,1,0.25405163,141.42136,0.40406102,0,1,0.4146943,0.40911171,0.35911171,uncertain
160,95,93,22,6,0.1,612.34432,88.969312,66.299245,572.8882,89.060698,26.777878,38,0.10204082,1,0.28888925,111.8034,0.31943828,0,1,0.34713859,0.40911171,0.35911171,low_density
161,95,97,7,6,0.1,612.34432,88.969312,66.299245,573.05692,128.65826,66.157278,49,0.18825489,1,0.18521537,70.710678,0.20203051,0,1,0.31254871,0.40911171,0.35911171,low_density
162,95,92,26,6,0.1,612.34432,88.969312,66.299245,572.82387,89.279517,105.75517,49,0.68013328,1,0.6459131,278.38822,0.79539491,0,1,0.74666264,0.40911171,0.35911171,present
163,96,93,21,6,0.1,572.65515,49.68196,66.375767,572.8882,89.060698,26.777878,35,0.1090379,0.94285714,0.24567084,111.8034,0.31943828,2,0.88897959,0.31961913,0.40911171,0.35911171,low_density
164,96,95,6,6,0.1,572.65515,49.68196,66.375767,612.34432,88.969312,66.299245,40,0.20867347,1,0.19361488,100,0.28571429,0,1,0.34211508,0.40911171,0.35911171,low_density
165,96,92,25,6,0.1,572.65515,49.68196,66.375767,572.82387,89.279517,105.75517,49,0.29571012,1,0.28625198,141.42136,0.40406102,0,1,0.42560389,0.40911171,0.35911171,uncertain
166,97,92,27,6,0.1,573.05692,128.65826,66.157278,572.82387,89.279517,105.75517,37,0.18257033,1,0.18863347,132.28757,0.37796447,0,1,0.35585226,0.40911171,0.35911171,low_density
167,97,93,23,6,0.1,573.05692,128.65826,66.157278,572.8882,89.060698,26.777878,49,0.16534777,1,0.33763325,100,0.28571429,0,1,0.37232288,0.40911171,0.35911171,uncertain
168,98,107,1,7,0.1,612.1756,49.371755,26.919845,651.86477,88.659107,26.843322,37,0.033645891,1,0.74194595,70.710678,0.20203051,0,1,0.43318518,0.40911171,0.35911171,uncertain
169,99,107,2,7,0.1,691.15217,48.970164,26.985289,651.86477,88.659107,26.843322,47,0.0026052974,1,0.60397337,50,0.14285714,0,1,0.36768789,0.40911171,0.35911171,uncertain
170,100,107,3,7,0.1,691.55394,127.94646,26.7668,651.86477,88.659107,26.843322,49,0.013744273,1,0.66790183,70.710678,0.20203051,0,1,0.40500146,0.40911171,0.35911171,uncertain
171,101,107,0,7,0.1,612.57737,128.34805,26.701356,651.86477,88.659107,26.843322,44,0.014378479,0.86363636,0.56595313,132.28757,0.37796447,5,0.76549587,0.38341498,0.40911171,0.35911171,uncertain
172,98,108,13,7,0.1,612.1756,49.371755,26.919845,612.34432,88.969312,66.299245,49,0.15576843,1,0.30726891,111.8034,0.31943828,0,1,0.36877077,0.40911171,0.35911171,uncertain
173,101,108,12,7,0.1,612.57737,128.34805,26.701356,612.34432,88.969312,66.299245,42,0.12244898,1,0.25014535,111.8034,0.31943828,0,1,0.34163787,0.40911171,0.35911171,low_density
174,102,108,28,7,0.1,612.51304,128.56687,105.67865,612.34432,88.969312,66.299245,46,0.23868678,1,0.23522623,111.8034,0.31943828,0,1,0.37203347,0.40911171,0.35911171,uncertain
175,103,108,29,7,0.1,612.11127,49.590574,105.89713,612.34432,88.969312,66.299245,49,0.20658059,1,0.20322473,122.47449,0.34992711,0,1,0.36042337,0.40911171,0.35911171,uncertain
176,98,110,14,7,0.1,612.1756,49.371755,26.919845,651.63172,49.280369,66.441212,44,0.031539889,0.63636364,0.13776749,50,0.14285714,2,0.60743802,0.1776222,0.40911171,0.35911171,low_density
177,99,110,15,7,0.1,691.15217,48.970164,26.985289,651.63172,49.280369,66.441212,39,0.5133438,1,0.55412245,259.80762,0.74230749,0,1,0.65581675,0.40911171,0.35911171,present
178,103,110,30,7,0.1,612.11127,49.590574,105.89713,651.63172,49.280369,66.441212,36,0.47165533,0.91666667,0.43985975,259.80762,0.74230749,3,0.84027778,0.58507306,0.40911171,0.35911171,present
179,104,110,31,7,0.1,691.08784,49.188983,105.96258,651.63172,49.280369,66.441212,42,0.032069971,0.85714286,0.063642684,50,0.14285714,1,0.83673469,0.18993829,0.40911171,0.35911171,low_density
180,108,106,24,7,0.1,612.34432,88.969312,66.299245,651.80044,88.877926,105.82061,34,0.073829532,1,0.11155617,86.60254,0.24743583,0,1,0.26747467,0.40911171,0.35911171,low_density
181,108,107,20,7,0.1,612.34432,88.969312,66.299245,651.86477,88.659107,26.843322,49,0.73261141,1,0.71258988,291.54759,0.83299313,0,1,0.79180867,0.40911171,0.35911171,present
182,108,111,4,7,0.1,612.34432,88.969312,66.299245,652.03349,128.25666,66.222723,49,0.15410246,1,0.16304262,70.710678,0.20203051,0,1,0.29565115,0.40911171,0.35911171,low_density
183,108,110,5,7,0.1,612.34432,88.969312,66.299245,651.63172,49.280369,66.441212,39,0.15436944,0.94871795,0.14933327,70.710678,0.20203051,1,0.92439185,0.28027722,0.40911171,0.35911171,low_density
184,109,107,22,7,0.1,691.32089,88.567721,66.36469,651.86477,88.659107,26.843322,33,0.038961039,0.87878788,0.20336203,50,0.14285714,1,0.85215794,0.2362349,0.40911171,0.35911171,low_density
185,109,111,7,7,0.1,691.32089,88.567721,66.36469,652.03349,128.25666,66.222723,38,0.10902256,0.57894737,0.11721941,50,0.14285714,10,0.4265928,0.1675758,0.40911171,0.35911171,broken
186,109,106,26,7,0.1,691.32089,88.567721,66.36469,651.80044,88.877926,105.82061,49,0.70553936,1,0.65806563,282.84271,0.80812204,0,1,0.761112,0.40911171,0.35911171,present
187,110,107,21,7,0.1,651.63172,49.280369,66.441212,651.86477,88.659107,26.843322,49,0.071220325,0.57142857,0.17166346,50,0.14285714,12,0.43148688,0.17330245,0.40911171,0.35911171,broken
188,110,109,6,7,0.1,651.63172,49.280369,66.441212,691.32089,88.567721,66.36469,49,0.14618909,0.91836735,0.15063289,50,0.14285714,2,0.88088297,0.25689332,0.40911171,0.35911171,low_density
189,110,106,25,7,0.1,651.63172,49.280369,66.441212,651.80044,88.877926,105.82061,38,0.13050483,0.89473684,0.15006767,70.710678,0.20203051,3,0.82409972,0.25829434,0.40911171,0.35911171,low_density
190,111,106,27,7,0.1,652.03349,128.25666,66.222723,651.80044,88.877926,105.82061,49,0.14702207,1,0.15487197,86.60254,0.24743583,0,1,0.30242717,0.40911171,0.35911171,low_density
191,111,107,23,7,0.1,652.03349,128.25666,66.222723,651.86477,88.659107,26.843322,37,0.12575841,0.75675676,0.30731883,60.355339,0.17244383,5,0.65449233,0.27120798,0.40911171,0.35911171,low_density
192,112,121,1,8,0.1,691.15217,48.970164,26.985289,730.84134,88.257516,26.908767,49,0.015826739,0.97959184,0.62145181,70.710678,0.20203051,0,0.97959184,0.38862997,0.40911171,0.35911171,uncertain
193,113,121,2,8,0.1,770.12874,48.568573,27.050734,730.84134,88.257516,26.908767,39,0,0.051282051,0.18573155,0,0,0,0.051282051,0.063411771,0.40911171,0.35911171,low_density
194,114,121,3,8,0.1,770.53051,127.54487,26.832245,730.84134,88.257516,26.908767,44,0.0027829314,0.81818182,0.53311385,50,0.14285714,0,0.81818182,0.31921059,0.40911171,0.35911171,low_density
195,115,121,0,8,0.1,691.55394,127.94646,26.7668,730.84134,88.257516,26.908767,47,0.0026052974,1,0.60718456,70.710678,0.20203051,0,1,0.38344459,0.40911171,0.35911171,uncertain
196,112,122,13,8,0.1,691.15217,48.970164,26.985289,691.32089,88.567721,66.36469,37,0.069498069,0.45945946,0.18868105,70.710678,0.20203051,16,0.26077429,0.16707751,0.40911171,0.35911171,broken
197,115,122,12,8,0.1,691.55394,127.94646,26.7668,691.32089,88.567721,66.36469,42,0.040330418,0.5,0.15784411,50,0.14285714,6,0.42857143,0.15945236,0.40911171,0.35911171,low_density
198,116,122,28,8,0.1,691.48961,128.16528,105.74409,691.32089,88.567721,66.36469,48,0.18154762,1,0.18709346,70.710678,0.20203051,0,1,0.31109995,0.40911171,0.35911171,low_density
199,117,122,29,8,0.1,691.08784,49.188983,105.96258,691.32089,88.567721,66.36469,38,0.11707841,0.78947368,0.12556411,70.710678,0.20203051,2,0.74792244,0.23548875,0.40911171,0.35911171,low_density
200,113,123,16,8,0.1,770.12874,48.568573,27.050734,770.29746,88.16613,66.430134,49,0,0,0.0090837397,0,0,0,0,0.0027251219,0.40911171,0.35911171,missing
201,114,123,17,8,0.1,770.53051,127.54487,26.832245,770.29746,88.16613,66.430134,49,0,0,0.011937049,0,0,0,0,0.0035811147,0.40911171,0.35911171,missing
202,118,123,32,8,0.1,770.06441,48.787392,106.02802,770.29746,88.16613,66.430134,48,0,0,0.028945425,0,0,0,0,0.0086836276,0.40911171,0.35911171,missing
203,119,123,33,8,0.1,770.46618,127.76369,105.80953,770.29746,88.16613,66.430134,40,0,0,0.017429058,0,0,0,0,0.0052287173,0.40911171,0.35911171,missing
204,112,124,14,8,0.1,691.15217,48.970164,26.985289,730.60829,48.878778,66.506656,39,0.010465725,0.23076923,0.065990923,50,0.14285714,6,0.19526627,0.087941221,0.40911171,0.35911171,low_density
205,113,124,15,8,0.1,770.12874,48.568573,27.050734,730.60829,48.878778,66.506656,40,0.17704082,0.8,0.24895639,173.20508,0.49487166,2,0.76,0.36551708,0.40911171,0.35911171,uncertain
206,117,124,30,8,0.1,691.08784,49.188983,105.96258,730.60829,48.878778,66.506656,36,0.63888889,1,0.59006572,269.25824,0.76930926,0,1,0.7110137,0.40911171,0.35911171,present
207,118,124,31,8,0.1,770.06441,48.787392,106.02802,730.60829,48.878778,66.506656,35,0.014577259,0.28571429,0.036315971,50,0.14285714,15,0.16326531,0.075472051,0.40911171,0.35911171,broken
208,122,120,24,8,0.1,691.32089,88.567721,66.36469,730.77701,88.476335,105.88606,36,0.017006803,0.5,0.046704083,50,0.14285714,8,0.38888889,0.11316088,0.40911171,0.35911171,low_density
209,122,121,20,8,0.1,691.32089,88.567721,66.36469,730.84134,88.257516,26.908767,49,0.60141608,1,0.6195914,259.80762,0.74230749,0,1,0.70187912,0.40911171,0.35911171,present
210,122,125,4,8,0.1,691.32089,88.567721,66.36469,731.01006,127.85507,66.288167,39,0.14913658,0.82051282,0.15673267,50,0.14285714,3,0.75739645,0.24108453,0.40911171,0.35911171,low_density
211,122,124,5,8,0.1,691.32089,88.567721,66.36469,730.60829,48.878778,66.506656,47,0.1311333,0.27659574,0.13401765,287.22813,0.82065181,17,0.17655048,0.31119081,0.40911171,0.35911171,broken
212,123,121,22,8,0.1,770.29746,88.16613,66.430134,730.84134,88.257516,26.908767,36,0.0028344671,0.055555556,0.047701414,78.656609,0.22473317,0,0.055555556,0.07967739,0.40911171,0.35911171,low_density
213,123,125,7,8,0.1,770.29746,88.16613,66.430134,731.01006,127.85507,66.288167,47,0.070343031,0.23404255,0.077419473,200,0.57142857,36,0.054775917,0.19540228,0.40911171,0.35911171,broken
214,123,120,26,8,0.1,770.29746,88.16613,66.430134,730.77701,88.476335,105.88606,49,0.11245314,0.20408163,0.088715449,280.18956,0.8005416,0,0.20408163,0.29109822,0.40911171,0.35911171,low_density
215,124,121,21,8,0.1,730.60829,48.878778,66.506656,730.84134,88.257516,26.908767,47,0.024316109,0.14893617,0.070722973,132.28757,0.37796447,40,0.022181983,0.12633014,0.40911171,0.35911171,broken
216,124,123,6,8,0.1,730.60829,48.878778,66.506656,770.29746,88.16613,66.430134,40,0.090306122,0.85,0.10235007,50,0.14285714,2,0.8075,0.21463614,0.40911171,0.35911171,low_density
217,124,120,25,8,0.1,730.60829,48.878778,66.506656,730.77701,88.476335,105.88606,49,0.096626406,0.16326531,0.10387632,287.19515,0.82055758,0,0.16326531,0.28978001,0.40911171,0.35911171,low_density
218,125,120,27,8,0.1,731.01006,127.85507,66.288167,730.77701,88.476335,105.88606,46,0.078970719,0.17391304,0.086308016,254.90381,0.7282966,36,0.037807183,0.23732885,0.40911171,0.35911171,broken
219,125,121,23,8,0.1,731.01006,127.85507,66.288167,730.84134,88.257516,26.908767,49,0.11037068,0.26530612,0.21233051,234.52079,0.67005939,36,0.070387339,0.27488331,0.40911171,0.35911171,broken
220,126,135,1,9,0.1,59.741375,131.15919,26.243243,99.430546,170.44654,26.166721,44,0,0,0.053190199,0,0,0,0,0.01595706,0.40911171,0.35911171,missing
221,127,135,2,9,0.1,138.71795,130.7576,26.308688,99.430546,170.44654,26.166721,47,0.0065132436,0.12765957,0.24433068,86.60254,0.24743583,2,0.12222725,0.15544622,0.40911171,0.35911171,low_density
222,128,135,3,9,0.1,139.11972,209.73389,26.090199,99.430546,170.44654,26.166721,43,0.00047460845,0.023255814,0.092755075,50,0.14285714,0,0.023255814,0.067171563,0.40911171,0.35911171,low_density
223,129,135,0,9,0.1,60.143146,210.13548,26.024754,99.430546,170.44654,26.166721,38,0.0010741139,0.026315789,0.10669506,70.710678,0.20203051,0,0.026315789,0.086785748,0.40911171,0.35911171,low_density
224,126,136,13,9,0.1,59.741375,131.15919,26.243243,59.910094,170.75675,65.622643,35,0.04548105,0.51428571,0.10122525,100,0.28571429,0,0.51428571,0.19258332,0.40911171,0.35911171,low_density
225,129,136,12,9,0.1,60.143146,210.13548,26.024754,59.910094,170.75675,65.622643,47,0.067303517,0.61702128,0.10663402,111.8034,0.31943828,2,0.59076505,0.22065559,0.40911171,0.35911171,low_density
226,130,136,28,9,0.1,60.078813,210.3543,105.00204,59.910094,170.75675,65.622643,46,0.1433008,1,0.205449,132.28757,0.37796447,0,1,0.34911606,0.40911171,0.35911171,low_density
227,131,136,29,9,0.1,59.677042,131.37801,105.22053,59.910094,170.75675,65.622643,49,0.25822574,1,0.27251197,180.27756,0.51507875,0,1,0.437991,0.40911171,0.35911171,uncertain
228,126,138,14,9,0.1,59.741375,131.15919,26.243243,99.197494,131.0678,65.76461,49,0.3211162,0.81632653,0.39562504,211.8034,0.60515257,3,0.76634736,0.48126262,0.40911171,0.35911171,present
229,127,138,15,9,0.1,138.71795,130.7576,26.308688,99.197494,131.0678,65.76461,34,0.2484994,1,0.32275057,165.83124,0.47380354,0,1,0.43982588,0.40911171,0.35911171,uncertain
230,131,138,30,9,0.1,59.677042,131.37801,105.22053,99.197494,131.0678,65.76461,38,0.28947368,1,0.32232481,173.20508,0.49487166,0,1,0.45725746,0.40911171,0.35911171,uncertain
231,132,138,31,9,0.1,138.65361,130.97642,105.28598,99.197494,131.0678,65.76461,49,0.70220741,1,0.61863613,295.80399,0.84515425,0,1,0.75754163,0.40911171,0.35911171,present
232,136,134,24,9,0.1,59.910094,170.75675,65.622643,99.366213,170.66536,105.14401,47,0.72210161,1,0.63873016,291.54759,0.83299313,0,1,0.76649781,0.40911171,0.35911171,present
233,136,135,20,9,0.1,59.910094,170.75675,65.622643,99.430546,170.44654,26.166721,49,0.18367347,1,0.25316694,132.28757,0.37796447,0,1,0.37554324,0.40911171,0.35911171,uncertain
234,136,139,4,9,0.1,59.910094,170.75675,65.622643,99.599265,210.0441,65.546121,48,0.30272109,1,0.2684856,165.83124,0.47380354,0,1,0.43981289,0.40911171,0.35911171,uncertain
235,136,138,5,9,0.1,59.910094,170.75675,65.622643,99.197494,131.0678,65.76461,48,0.40858844,1,0.33384517,200,0.57142857,0,1,0.51558723,0.40911171,0.35911171,present
236,137,135,22,9,0.1,138.88666,170.35515,65.688088,99.430546,170.44654,26.166721,44,0.4406308,1,0.53467339,226.36779,0.64676512,0,1,0.60428254,0.40911171,0.35911171,present
237,137,139,7,9,0.1,138.88666,170.35515,65.688088,99.599265,210.0441,65.546121,48,0.39583333,1,0.34035675,187.08287,0.53452248,0,1,0.50448765,0.40911171,0.35911171,present
238,137,134,26,9,0.1,138.88666,170.35515,65.688088,99.366213,170.66536,105.14401,49,0.37234486,1,0.39169512,200,0.57142857,0,1,0.52206914,0.40911171,0.35911171,present
239,138,135,21,9,0.1,99.197494,131.0678,65.76461,99.430546,170.44654,26.166721,46,0.15173026,0.97826087,0.21399702,111.8034,0.31943828,1,0.95699433,0.3331269,0.40911171,0.35911171,low_density
240,138,137,6,9,0.1,99.197494,131.0678,65.76461,138.88666,170.35515,65.688088,47,0.33000434,1,0.28109194,165.83124,0.47380354,0,1,0.45177977,0.40911171,0.35911171,uncertain
241,138,134,25,9,0.1,99.197494,131.0678,65.76461,99.366213,170.66536,105.14401,49,0.39650146,1,0.40962866,187.08287,0.53452248,0,1,0.52546966,0.40911171,0.35911171,present
242,139,134,27,9,0.1,99.599265,210.0441,65.546121,99.366213,170.66536,105.14401,48,0.39370748,1,0.39816794,187.08287,0.53452248,0,1,0.52119325,0.40911171,0.35911171,present
243,139,135,23,9,0.1,99.599265,210.0441,65.546121,99.430546,170.44654,26.166721,49,0.19533528,0.75510204,0.30934414,132.28757,0.37796447,11,0.58558934,0.33373334,0.40911171,0.35911171,broken
244,140,149,1,10,0.1,138.71795,130.7576,26.308688,178.40712,170.04495,26.232165,41,0.00049776008,0.024390244,0.14802212,50,0.14285714,0,0.024390244,0.083928786,0.40911171,0.35911171,low_density
245,141,149,2,10,0.1,217.69452,130.35601,26.374132,178.40712,170.04495,26.232165,44,0.0032467532,0.11363636,0.26534878,50,0.14285714,38,0.015495868,0.11861733,0.40911171,0.35911171,broken
246,142,149,3,10,0.1,218.09629,209.3323,26.155643,178.40712,170.04495,26.232165,49,0.0012494794,0.06122449,0.093582699,50,0.14285714,0,0.06122449,0.073347613,0.40911171,0.35911171,low_density
247,143,149,0,10,0.1,139.11972,209.73389,26.090199,178.40712,170.04495,26.232165,47,0.0030395137,0.12765957,0.18143568,50,0.14285714,41,0.016296967,0.09350139,0.40911171,0.35911171,broken
248,140,150,13,10,0.1,138.71795,130.7576,26.308688,138.88666,170.35515,65.688088,49,0.24031653,0.85714286,0.37289468,154.05694,0.44016269,7,0.73469388,0.40420812,0.40911171,0.35911171,uncertain
249,143,150,12,10,0.1,139.11972,209.73389,26.090199,138.88666,170.35515,65.688088,37,0.18422504,1,0.26517144,150,0.42857143,0,1,0.3919618,0.40911171,0.35911171,uncertain
250,144,150,28,10,0.1,139.05538,209.95271,105.06749,138.88666,170.35515,65.688088,45,0.3877551,1,0.4114865,187.08287,0.53452248,0,1,0.5234031,0.40911171,0.35911171,present
251,145,150,29,10,0.1,138.65361,130.97642,105.28598,138.88666,170.35515,65.688088,41,0.37481334,1,0.38516968,193.64917,0.55328334,0,1,0.51631574,0.40911171,0.35911171,present
