slice_index,low_density_strut_count,strut_ids
64,178,4;5;8;13;19;128;152;160;163;173;176;184;191;197;204;212;224;225;239;372;380;392;393;396;407;411;417;444;445;453;463;469;600;612;616;627;637;664;665;820;832;836;851;857;884;885;889;893;903;908;1040;1047;1052;1056;1081;1095;1104;1105;1109;1128;1133;1252;1260;1267;1272;1276;1301;1315;1324;1325;1329;1333;1334;1348;1367;1463;1468;1472;1480;1487;1521;1525;1544;1545;1549;1550;1554;1555;1557;1560;1568;1573;1577;1578;1579;1581;1587;1602;1603;1605;1626;1629;1635;1653;1659;1664;1683;1688;1692;1700;1707;1712;1716;1741;1764;1765;1766;1769;1770;1778;1779;1781;1783;1784;1786;1792;1793;1805;1806;1807;1809;1812;1815;1820;1821;1825;1833;1834;1835;1837;1840;1843;1848;1862;1863;1865;1868;1871;1876;1890;1891;1892;1893;1896;1899;1904;1908;1918;1919;1921;1924;1927;1932;1933;1934;1936;1944;1946;1947;1960;1961;1964;1974;1982;1989;2005;2011;2015
65,220,4;5;8;13;19;128;152;160;163;173;176;184;191;197;204;212;224;225;239;372;380;392;393;396;407;411;417;444;445;446;453;463;469;600;612;616;627;637;664;665;666;674;752;770;773;794;797;820;832;836;851;857;884;885;886;889;893;903;908;990;991;993;996;1014;1015;1017;1020;1036;1038;1039;1040;1044;1047;1052;1054;1056;1060;1062;1068;1079;1081;1095;1098;1104;1105;1106;1107;1109;1110;1114;1128;1133;1211;1213;1216;1234;1235;1237;1240;1252;1255;1256;1258;1260;1264;1265;1267;1272;1274;1276;1280;1282;1288;1301;1302;1308;1315;1316;1318;1324;1325;1329;1330;1333;1334;1341;1348;1367;1431;1436;1451;1455;1457;1460;1463;1468;1472;1476;1478;1479;1480;1484;1487;1494;1500;1502;1508;1509;1521;1522;1525;1530;1536;1550;1573;1579;1603;1605;1626;1629;1653;1664;1666;1674;1675;1677;1680;1683;1688;1692;1695;1698;1699;1700;1704;1705;1707;1712;1714;1716;1720;1722;1728;1729;1741;1742;1750;1756;1766;1770;1786;1908;1911;1919;1924;1925;1934;1936;1944;1947;1952;1953;1960;1961;1962;1964;1972;1974;1980;1981;1982;1989;1994;2005;2006;2009;2011;2012;2014;2015
66,172,4;5;8;13;19;128;134;140;152;155;156;158;160;161;163;164;166;173;176;179;180;182;183;184;188;189;190;191;197;198;199;204;208;210;212;214;216;224;225;226;239;351;354;372;375;376;378;380;381;384;392;393;394;395;396;402;407;409;410;411;417;422;430;436;438;446;574;577;580;595;596;598;599;600;604;606;612;614;615;616;619;620;622;627;628;630;637;639;650;656;666;752;773;792;794;797;815;816;818;820;821;824;832;834;836;842;843;848;849;851;857;859;870;876;878;886;1035;1036;1039;1044;1054;1056;1060;1068;1069;1079;1081;1082;1095;1096;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
67,92,155;156;166;179;180;189;190;198;199;204;208;214;216;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
68,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
69,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
70,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
71,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
72,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
73,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
74,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
75,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
76,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
77,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
78,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
79,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
80,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
81,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
82,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
83,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
84,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
85,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
86,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
87,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
88,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
89,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
90,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
91,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
92,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
93,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
94,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
95,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
96,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
97,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
98,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
99,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
100,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
101,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
102,90,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014
103,92,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1766;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014;3779;3781
104,187,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;886;1035;1036;1054;1060;1069;1079;1082;1098;1106;1107;1110;1255;1256;1265;1274;1280;1302;1308;1318;1330;1341;1451;1476;1494;1500;1509;1522;1550;1666;1695;1705;1714;1720;1729;1742;1770;1786;1911;1925;1934;1944;1953;1962;1972;1981;1982;1994;2014;2898;3116;3120;3129;3141;3143;3165;3167;3190;3191;3214;3215;3239;3336;3340;3349;3385;3387;3408;3409;3411;3432;3433;3434;3435;3456;3458;3459;3480;3482;3496;3503;3506;3530;3537;3556;3560;3569;3581;3605;3607;3629;3631;3653;3654;3655;3676;3677;3678;3679;3700;3702;3708;3716;3723;3724;3726;3728;3732;3747;3748;3750;3757;3779;3780;3781;3806;3807;3833;3835;3861;3862;3863;3889;3890;3891;3916;3917;3918;3919;3943;3944;3946;3947;3952;3964;3971;3972;3974;3977;3980;3999;4000;4003;4004;4005;4008;4009
105,190,155;156;166;179;180;189;190;198;199;208;214;217;226;351;375;376;394;395;409;410;422;438;446;595;596;606;614;615;619;620;630;639;666;792;815;816;834;849;859;878;1035;1036;1054;1060;1069;1079;1082;1098;1255;1256;1265;1274;1280;1302;1308;1318;1451;1500;1509;1522;2358;2382;2383;2407;2409;2460;2576;2577;2578;2579;2600;2602;2603;2608;2616;2624;2626;2632;2643;2648;2650;2653;2657;2671;2680;2689;2773;2775;2796;2797;2799;2820;2821;2822;2836;2844;2846;2849;2852;2863;2867;2868;2870;2873;2891;2900;2969;2993;2995;3016;3017;3019;3040;3041;3042;3043;3048;3056;3063;3064;3066;3068;3072;3087;3088;3090;3093;3097;3111;3120;3129;3165;3213;3214;3215;3237;3239;3260;3262;3263;3276;3283;3284;3286;3288;3292;3300;3307;3308;3310;3317;3331;3340;3349;3480;3484;3488;3496;3503;3504;3506;3508;3512;3527;3528;3530;3537;3551;3560;3569;3708;3716;3723;3728;3732;3747;3757;3780;3781;3943;3952;3964;3971;3977;3980;3999;4004;4005;4008;4009
106,128,155;156;166;179;180;189;190;198;199;208;214;217;351;375;376;395;409;410;422;438;619;639;2162;2176;2184;2185;2186;2187;2192;2200;2203;2207;2208;2209;2210;2211;2212;2213;2217;2220;2364;2382;2383;2388;2396;2406;2407;2408;2409;2423;2427;2428;2430;2433;2440;2451;2460;2608;2616;2632;2643;2648;2653;2657;2660;2671;2680;2689;2836;2849;2852;2863;2867;2873;2891;2900;3048;3056;3063;3068;3072;3087;3093;3097;3111;3120;3129;3276;3283;3288;3292;3300;3307;3317;3331;3340;3349;3484;3488;3496;3503;3508;3512;3527;3537;3551;3560;3569;3708;3716;3723;3728;3732;3747;3757;3780;3781;3943;3952;3964;3971;3977;3980;3999;4004;4005;4008;4009
107,90,2176;2192;2200;2203;2207;2212;2213;2217;2220;2364;2388;2396;2408;2409;2423;2427;2433;2440;2451;2460;2608;2616;2632;2643;2653;2657;2660;2671;2680;2689;2836;2849;2852;2863;2867;2873;2891;2900;3048;3056;3063;3068;3072;3087;3093;3097;3111;3120;3129;3276;3283;3288;3292;3300;3307;3317;3331;3340;3349;3484;3488;3496;3503;3508;3512;3527;3537;3551;3560;3569;3708;3716;3723;3728;3732;3747;3757;3780;3781;3943;3952;3964;3971;3977;3980;3999;4004;4005;4008;4009
108,90,2176;2192;2200;2203;2207;2212;2213;2217;2220;2364;2388;2396;2408;2409;2423;2427;2433;2440;2451;2460;2608;2616;2632;2643;2653;2657;2660;2671;2680;2689;2836;2849;2852;2863;2867;2873;2891;2900;3048;3056;3063;3068;3072;3087;3093;3097;3111;3120;3129;3276;3283;3288;3292;3300;3307;3317;3331;3340;3349;3484;3488;3496;3503;3508;3512;3527;3537;3551;3560;3569;3708;3716;3723;3728;3732;3747;3757;3780;3781;3943;3952;3964;3971;3977;3980;3999;4004;4005;4008;4009
